3044,0.0436204314
3045,0.0046157633
3046,0.0368562651
3047,0.0421091165
3048,0.0277583645
3049,0.0405113318
3050,0.0238493047
3051,0.0225516222
2020,0.0106670464
2021,0.0245581459
2022,0.0115471663
2023,0.0763744951
2024,0.0316076545
2025,0.0205444713
2026,0.0049220172
2027,0.0070522319
999,0.0047355511
1000,0.0435657795
1001,0.0303127086
1002,0.057960262
1003,0.0505401494
1004,0.0246139157
1005,0.2682211099
1006,0.0402764216
3533,0.0361569975
3534,0.0859235584
3535,0.0446493489
3536,0.044366949
3537,0.0569872801
3538,0.0468822679
3539,0.0840323294
3540,0.0285200145
2514,0.0304377339
2515,0.0076089262
2516,0.0403778042
2517,0.0890297331
2518,0.0488924304
2519,0.0313048626
2520,0.0562466939
2521,0.0611390649
1492,0.0323392144
1493,0.040179637
1494,0.0138213223
1495,0.0047667786
1496,0.0076531731
1497,0.0410077823
1498,0.0244729659
1499,0.031802751
452,0.0105750987
453,0.005965472
454,0.0054104676
455,0.0065754854
456,0.0122387357
457,0.0044517808
458,0.0648746326
459,0.0237238967
3004,0.0549035112
3005,0.0359706556
3006,0.0272512493
3007,0.0176118922
3008,0.0232760129
3009,0.0248847158
3010,0.0705723874
3011,0.1330062178
1980,0.0370265508
1981,0.1372125821
1982,0.038434873
1983,0.0318881948
1984,0.0190962036
1985,0.0575433159
1986,0.0225492772
1987,0.0257090138
959,0.0357197995
960,0.026738726
961,0.0369286105
962,0.0464601428
963,0.0275922067
964,0.03973581
965,0.0109090476
966,0.0239553002
3492,0.0574821721
3493,0.0336359655
3494,0.0329972323
3495,0.0368149069
3496,0.0293323962
3497,0.0423214355
3498,0.0447636169
3499,0.0212574589
2474,0.1028768447
2475,0.0441311578
2476,0.0348919379
2477,0.0244401999
2478,0.0075340455
2479,0.0038435513
2480,0.0243977111
2481,0.0212732813
1452,0.0331235783
1453,0.0259160606
1454,0.0545231528
1455,0.0044912375
1456,0.0052932666
1457,0.0156913238
1458,0.02065062
1459,0.0221951465
411,0.0460470719
412,0.0051044464
413,0.0553754497
414,0.0041444567
415,0.1166608438
416,0.0454894293
417,0.0048836878
418,0.1034844536
2964,0.0420763914
2965,0.0510576642
2966,0.0390346004
2967,0.1098332825
2968,0.0277567634
2969,0.0286638736
2970,0.0282289045
2971,0.0037398833
1940,0.0284745775
1941,0.0352406569
1942,0.0220415504
1943,0.0046106826
1944,0.0059601196
1945,0.0059088829
1946,0.0490394752
1947,0.0710127657
919,0.0164696138
920,0.0254739496
921,0.0276504525
922,0.0221641083
923,0.0725245411
924,0.0195415655
925,0.0084979814
926,0.0359496748
3452,0.0768820607
3453,0.024281578
3454,0.0237748097
3455,0.0991080678
3456,0.0037575549
3457,0.0225012318
3458,0.0310432792
3459,0.0301404327
2432,0.006456897
2433,0.0059467973
2434,0.0222603109
2435,0.0682178135
2436,0.0389909627
2437,0.0077865497
2438,0.004358188
2439,0.0058216736
2440,0.0048671306
1412,0.0696148818
1413,0.0120553749
1414,0.0091037421
1415,0.0490726347
1416,0.0486723391
1417,0.0254347246
1418,0.0940451143
1419,0.058793793
370,0.0718101696
371,0.0790108736
372,0.0048417146
373,0.0071439623
374,0.0047149913
375,0.0056719105
376,0.0033775819
377,0.0297936759
2923,0.0292887274
2924,0.0050565783
2925,0.0464284167
2926,0.0180791967
2927,0.0184927739
2928,0.0299636387
2929,0.0041892476
2930,0.097659022
1900,0.0697088398
1901,0.0624988586
1902,0.0523186357
1903,0.028376036
1904,0.004249541
1905,0.0335001077
1906,0.0399212567
1907,0.0076301903
878,0.0050803195
879,0.0281870668
880,0.1878127405
881,0.002976222
882,0.0516265371
883,0.0057381171
884,0.0183200342
885,0.0190932393
3412,0.1053022699
3413,0.0720489076
3414,0.0680109341
3415,0.0189317358
3416,0.0685674359
3417,0.0235412053
3418,0.0062908148
3419,0.1987951103
2391,0.0065245838
2392,0.2023495577
2393,0.0037797145
2394,0.0253670894
2395,0.0034093457
2396,0.0099035477
2397,0.0043218489
2398,0.007687986
2399,0.0212931101
1372,0.0048283775
1373,0.0157762348
1374,0.0258419213
1375,0.0526649276
1376,0.0314018925
1377,0.0032026049
1378,0.044846093
1379,0.0477320068
330,0.0354510353
331,0.0147057699
332,0.018976874
333,0.0101547964
334,0.0495121373
335,0.054908134
336,0.0372061932
337,0.0657290364
2883,0.0243192707
2884,0.0181445271
2885,0.0349773701
2886,0.0227770026
2887,0.0385077771
2888,0.015437928
2889,0.0221848314
2890,0.0359252029
1860,0.0197154164
1861,0.017640761
1862,0.0851369834
1863,0.0263995735
1864,0.0288714798
1865,0.0250199254
1866,0.0304733566
1867,0.0181676232
835,0.0083541992
836,0.0178245597
837,0.0335940025
838,0.0036380563
839,0.2225893437
840,0.0040479961
841,0.0033531163
842,0.010535776
843,0.0031469777
3372,0.0463802402
3373,0.0277234754
3374,0.0227607488
3375,0.0202616981
3376,0.0311716037
3377,0.1807372495
3378,0.043778129
3379,0.0232587277
2349,0.0041161006
2350,0.0377453087
2351,0.0679525144
2352,0.0219680428
2353,0.0591128263
2354,0.0435555803
2355,0.0226002902
2356,0.0519238393
1332,0.0155353027
1333,0.028538449
1334,0.0785305185
1335,0.073376449
1336,0.0237664003
1337,0.0351703423
1338,0.0309076613
1339,0.0280886532
290,0.0465634036
291,0.0620715369
292,0.0501887491
293,0.0407592463
294,0.0245256739
295,0.0232002103
296,0.0486197086
297,0.0455146293
2843,0.0315420962
2844,0.0393138926
2845,0.0363879719
2846,0.041757707
2847,0.0434647235
2848,0.0480035392
2849,0.0184955534
2850,0.0501728109
1820,0.0556859854
1821,0.0042641773
1822,0.0291342002
1823,0.0500650983
1824,0.0271666155
1825,0.0480135497
1826,0.0452997523
1827,0.0338735859
793,0.1357684501
794,0.0303038926
795,0.0375408274
796,0.207662155
797,0.0330674857
798,0.0095739296
799,0.0844874319
800,0.0155807469
3332,0.0151062796
3333,0.031427017
3334,0.0464583099
3335,0.0213600221
3336,0.0778492629
3337,0.0754030911
3338,0.0352138649
3339,0.0071868864
2308,0.0238444366
2309,0.2204105475
2310,0.0555998967
2311,0.1075988349
2312,0.0630070451
2313,0.003597821
2314,0.0076394999
2315,0.0371247605
1292,0.0185425115
1293,0.0239153222
1294,0.0578550536
1295,0.0308083533
1296,0.0329325131
1297,0.0315016802
1298,0.0418252752
1299,0.0334946773
250,0.0230923303
251,0.0299876205
252,0.0247566266
253,0.031175094
254,0.0241169145
255,0.0315875299
256,0.0454590201
257,0.0332178663
2803,0.0147457707
2804,0.0032377035
2805,0.0240458508
2806,0.0165397722
2807,0.0560201477
2808,0.0212334985
2809,0.0826444219
2810,0.0275294088
1780,0.0875595419
1781,0.0128366427
1782,0.0042331583
1783,0.0070832279
1784,0.0118706875
1785,0.0186294862
1786,0.0553696867
1787,0.0060014914
751,0.0074970209
752,0.0295981707
753,0.0049489732
754,0.0070115981
755,0.0035876838
756,0.0033814304
757,0.050467
758,0.105218859
759,0.0039915402
3292,0.0229820897
3293,0.0168270319
3294,0.014332805
3295,0.0224784883
3296,0.0320416795
3297,0.0366678304
3298,0.0387702396
3299,0.041313163
2268,0.0364658058
2269,0.0300082048
2270,0.0462487423
2271,0.1679715819
2272,0.278980943
2273,0.2257226099
2274,0.9193602455
2275,0.0318228513
1252,0.0619200775
1253,0.0034952644
1254,0.004390095
1255,0.0038969556
1256,0.0313363036
1257,0.0333520497
1258,0.0688824613
1259,0.0057231069
210,0.0345275905
211,0.016433785
212,0.0385142122
213,0.0323303374
214,0.0393261652
215,0.0313898749
216,0.0306386403
217,0.0323212431
2763,0.0036556135
2764,0.0043897617
2765,0.0156191664
2766,0.0290540819
2767,0.0369134831
2768,0.0514164775
2769,0.1430373769
2770,0.0733285996
1740,0.0080615201
1741,0.0256739097
1742,0.0201372428
1743,0.0376565361
1744,0.0365184525
1745,0.0276739872
1746,0.0536429972
1747,0.0294986596
711,0.0041944175
712,0.0055579228
713,0.0428575489
714,0.0038615581
715,0.0089414085
716,0.0978757597
717,0.0599929397
718,0.0038410378
3252,0.0441406867
3253,0.0352555021
3254,0.0309516041
3255,0.2315648098
3256,0.0414174035
3257,0.0241422061
3258,0.0375975759
3259,0.0100494661
2228,0.0134613621
2229,0.048725669
2230,0.0647026839
2231,0.1564618953
2232,0.004626373
2233,0.0218270938
2234,0.0511701387
2235,0.0661718774
1211,0.0173996937
1212,0.0261034144
1213,0.0225418209
1214,0.0049751878
1215,0.003908888
1216,0.0521098264
1217,0.0297799849
1218,0.0235351644
170,0.0032464994
171,0.0033088394
172,0.0044783735
173,0.0297603753
174,0.0245479145
175,0.0159807677
176,0.0054918829
177,0.0567134376
2722,0.0036091636
2723,0.0088736095
2724,0.0263464709
2725,0.0141935666
2726,0.0040842938
2727,0.0333401136
2728,0.0252273222
2729,0.0217354073
2730,0.0040146353
1700,0.0890265936
1701,0.0110829638
1702,0.0364305641
1703,0.0734304482
1704,0.0203585636
1705,0.0283452407
1706,0.0300889135
1707,0.0520855802
668,0.0545229361
669,0.0285981641
670,0.0243322139
671,0.0030984959
672,0.0030602113
673,0.0030467098
674,0.0075110645
675,0.0257081816
676,0.2579074915
3212,0.0239110748
3213,0.0237110777
3214,0.0491604539
3215,0.0371087284
3216,0.0196813373
3217,0.0884099929
3218,0.0565378662
3219,0.0360552984
2188,0.0080597805
2189,0.0699848895
2190,0.2829030102
2191,0.0133883986
2192,0.0552513971
2193,0.0030577498
2194,0.0328799801
2195,0.135720241
1171,0.0384254572
1172,0.0358188528
1173,0.0258924976
1174,0.0302731357
1175,0.0293413579
1176,0.0313371406
1177,0.0088260232
1178,0.0031901563
130,0.0578738478
131,0.0043167414
132,0.0183262205
133,0.0633121852
134,0.0301109554
135,0.0093580704
136,0.027039422
137,0.0244035064
2682,0.0136675403
2683,0.0034186189
2684,0.0826378893
2685,0.0325285718
2686,0.0075054687
2687,0.0078894012
2688,0.0117987966
2689,0.0245942295
1660,0.0211063198
1661,0.0163656721
1662,0.02952254
1663,0.0206268464
1664,0.0230255412
1665,0.0256243541
1666,0.0261998142
1667,0.0279013236
626,0.0069838157
627,0.7738634196
628,0.0468250996
629,0.0155694257
630,0.0035200993
631,0.0061633619
632,0.0098073318
633,0.033958131
3172,0.0160802703
3173,0.0303507832
3174,0.0229113776
3175,0.1182073881
3176,0.0156858725
3177,0.0337071588
3178,0.0216139295
3179,0.02888676
2148,0.0064865793
2149,0.0055122033
2150,0.0083896718
2151,0.2016611103
2152,0.0083786611
2153,0.0146452812
2154,0.0163522384
2155,0.0552557947
1130,0.0748048401
1131,0.068003188
1132,0.0320384892
1133,0.0401244448
1134,0.012723282
1135,0.0194568754
1136,0.027748329
1137,0.0060488757
89,0.2922763575
90,0.0214401531
91,0.0035895251
92,0.0030012413
93,0.2165270261
94,0.062350344
95,0.197059009
96,0.0037817125
97,0.0050210678
2642,0.0297392562
2643,0.0207505675
2644,0.0341368644
2645,0.0051089807
2646,0.0085450731
2647,0.0260748786
2648,0.007194517
2649,0.0043448151
1620,0.0255376392
1621,0.2000397089
1622,0.036878236
1623,0.0316003618
1624,0.0397188463
1625,0.0296285183
1626,0.0182877446
1627,0.0408207659
585,0.2091942369
586,0.1229079698
587,0.3419822035
588,0.0041781944
589,0.044839894
590,0.0032627425
591,0.0063499954
592,0.0076390668
3132,0.0582735591
3133,0.0257992654
3134,0.2201212039
3135,0.0200231532
3136,0.0060868952
3137,0.0782550182
3138,0.0230224173
3139,0.0447684459
2108,0.005280617
2109,0.0817763365
2110,0.0242888979
2111,0.0043254823
2112,0.0131950164
2113,0.0972651863
2114,0.1427451987
2115,0.0058751138
1087,0.0111622579
1088,0.0034090145
1089,0.013042193
1090,0.0049194183
1091,0.0053186843
1092,0.0043485554
1093,0.0090631658
1094,0.0041930699
1095,0.0426865871
49,0.0425169661
50,0.0244373997
51,0.0488105365
52,0.068333029
53,0.0051565505
54,0.0544843983
55,0.0340600444
56,0.0161345721
2602,0.0987238549
2603,0.02785051
2604,0.0608995952
2605,0.0046149777
2606,0.0279313165
2607,0.0295548458
2608,0.0254908232
2609,0.0059131734
1580,0.0183304883
1581,0.0538290822
1582,0.0300586668
1583,0.0850504166
1584,0.0240396077
1585,0.0163762126
1586,0.0560331876
1587,0.0307419565
543,0.0054672036
544,0.0034169073
545,0.0041006754
546,0.0749310943
547,0.5282657679
548,0.0243924779
549,0.0043896029
550,0.0030084104
551,0.0092054443
3092,0.0632883027
3093,0.0100444134
3094,0.0334176923
3095,0.0187960293
3096,0.0345227888
3097,0.0080498246
3098,0.0420253593
3099,0.0355530729
2068,0.0275675585
2069,0.0742170312
2070,0.035248357
2071,0.0223768241
2072,0.0215754781
2073,0.8162910164
2074,0.0312626625
2075,0.0063736729
1047,0.009042146
1048,0.0438576052
1049,0.0500303121
1050,0.0691821435
1051,0.2131587018
1052,0.0396875801
1053,0.0308268254
1054,0.0050777912
9,0.0267641703
10,0.0093869311
11,0.0244935617
12,0.0410887298
13,0.1271788916
14,0.0033983089
15,0.0195662043
16,0.020004679
2562,0.0146523986
2563,0.0141862707
2564,0.0131734516
2565,0.0396879827
2566,0.0297262744
2567,0.0322431618
2568,0.0049320839
2569,0.0184520931
1540,0.0385610911
1541,0.0281503704
1542,0.0527911614
1543,0.0598055208
1544,0.0430464872
1545,0.0535955644
1546,0.0599640438
1547,0.0726292789
502,0.0451441906
503,0.017757455
504,0.0030512127
505,0.0521985329
506,0.0076367883
507,0.0158596825
508,0.0154470204
509,0.0041922873
3052,0.0236176526
3053,0.0061716233
3054,0.0075199398
3055,0.0435356241
3056,0.0367119617
3057,0.048072469
3058,0.022942672
3059,0.0338929569
2028,0.1601521811
2029,0.0082943763
2030,0.0469689776
2031,0.0052822211
2032,0.007358976
2033,0.0091752201
2034,0.0167834058
2035,0.0397957556
1007,0.0087231159
1008,0.0043982136
1009,0.0710686243
1010,0.0281029333
1011,0.0043763107
1012,0.1315520481
1013,0.2232433245
1014,0.0481386699
3541,0.1092933726
3542,0.0279381363
3543,0.019110432
3544,0.0292561242
3545,0.0294604459
3546,0.0278066701
3547,0.0556273272
3548,0.0331230287
2522,0.0058188533
2523,0.0302831209
2524,0.0625943867
2525,0.2596995242
2526,0.0572045471
2527,0.063752171
2528,0.1339112221
2529,0.0285959763
1500,0.0972418075
1501,0.0265210509
1502,0.162295946
1503,0.1323451395
1504,0.0838563055
1505,0.0572915508
1506,0.0270864183
1507,0.0223174846
460,0.0045134094
461,0.0803437896
462,0.0873082046
463,0.0390565078
464,0.9989918643
465,0.0619519271
466,0.0094375898
467,0.1112558848
3012,0.1069778912
3013,0.0289913881
3014,0.0215204066
3015,0.0484605475
3016,0.066173421
3017,0.0242044054
3018,0.0584525603
3019,0.0319229932
1988,0.053572835
1989,0.0048959584
1990,0.0472965675
1991,0.091142248
1992,0.021242364
1993,0.0373918064
1994,0.0615956351
1995,0.0037717227
967,0.0078756383
968,0.0046839503
969,0.0211137654
970,0.0256943252
971,0.0060959751
972,0.008284842
973,0.0322780304
974,0.0249664643
3500,0.084756332
3501,0.0542228551
3502,0.0556602247
3503,0.0750875128
3504,0.0196943417
3505,0.0171977565
3506,0.0297398728
3507,0.0204370946
2482,0.0320564288
2483,0.0271618431
2484,0.0629761933
2485,0.155027517
2486,0.1073215489
2487,0.0613253782
2488,0.0406420016
2489,0.0389957277
1460,0.0094530829
1461,0.0484079983
1462,0.0238596493
1463,0.0237773783
1464,0.0248346682
1465,0.0191093872
1466,0.0368561283
1467,0.0292900973
419,0.0513050077
420,0.0499203325
421,0.0398157712
422,0.0032106099
423,0.0062005242
424,0.0044348694
425,0.0035664176
426,0.0069787911
427,0.0879706259
2972,0.040369978
2973,0.0334209882
2974,0.0234086283
2975,0.0746404682
2976,0.0589637405
2977,0.0433776336
2978,0.0227182499
2979,0.0327141049
1948,0.0939395039
1949,0.0375071389
1950,0.0553402271
1951,0.0636070886
1952,0.0039062033
1953,0.3430308025
1954,0.0515580476
1955,0.0518234231
927,0.0276560062
928,0.0489233036
929,0.0125752243
930,0.0052903526
931,0.0817899236
932,0.0055052413
933,0.0050578922
934,0.023970533
3460,0.0685248186
3461,0.1136517969
3462,0.0319113018
3463,0.0409075349
3464,0.0329041774
3465,0.0194931519
3466,0.024396615
3467,0.0236906922
2441,0.0150839459
2442,0.0645633382
2443,0.0059832255
2444,0.0059937387
2445,0.0050709283
2446,0.0206150559
2447,0.0075182423
2448,0.0053379548
1420,0.0164456544
1421,0.0422838716
1422,0.0178115287
1423,0.0363038737
1424,0.0420599636
1425,0.0038772552
1426,0.0202043896
1427,0.0676256393
378,0.0353513926
379,0.0038551196
380,0.0036463772
381,0.0053180094
382,0.0055047249
383,0.0046771001
384,0.0062789896
385,0.0341443097
386,0.0057030967
2931,0.0158772409
2932,0.0245992544
2933,0.0945309467
2934,0.0398133396
2935,0.0033706717
2936,0.0034036048
2937,0.0227759377
2938,0.0076530319
2939,0.0066419079
1908,0.0053893681
1909,0.0211366748
1910,0.0090443122
1911,0.0228264869
1912,0.0038703106
1913,0.0141417109
1914,0.0267595927
1915,0.0220442184
886,0.0147277713
887,0.1320367145
888,0.0249961301
889,0.004361985
890,0.0032190726
891,0.0061431074
892,0.0048419118
893,0.0728997509
894,0.0148473526
3420,0.0167249114
3421,0.0387204757
3422,0.0280929922
3423,0.021518788
3424,0.0253666652
3425,0.036828268
3426,0.0226074338
3427,0.059866808
2400,0.0042581525
2401,0.125250538
2402,0.0364108488
2403,0.0159734811
2404,0.0288710822
2405,0.008385892
2406,0.0144402519
2407,0.0232045035
1380,0.0444622201
1381,0.0526349433
1382,0.0399614408
1383,0.0544009274
1384,0.0226953271
1385,0.0263719641
1386,0.0305634473
1387,0.019481216
338,0.0502425912
339,0.0354331546
340,0.0553594333
341,0.0151956684
342,0.0721757265
343,0.0079019014
344,0.0237100055
345,0.0054213725
2891,0.0157219628
2892,0.1159485745
2893,0.038503146
2894,0.0430973107
2895,0.0334300784
2896,0.078505533
2897,0.241965494
2898,0.0373262409
1868,0.1076305767
1869,0.0168473203
1870,0.0194808955
1871,0.0145551276
1872,0.0257302394
1873,0.0162785126
1874,0.0351643194
1875,0.0072814897
844,0.0557290261
845,0.0134959242
846,0.0082051196
847,0.0061071137
848,0.009190916
849,0.0055848524
850,0.0493306701
851,0.2617353291
3380,0.0718547377
3381,0.0282188026
3382,0.0201111221
3383,0.0209205799
3384,0.0134059589
3385,0.003897983
3386,0.0447451822
3387,0.0431212288
2357,0.0494119361
2358,0.0082703453
2359,0.0062248147
2360,0.0566074641
2361,0.0653895415
2362,0.0345311542
2363,0.1051181209
2364,0.0248573771
1340,0.0270234841
1341,0.0250736758
1342,0.0341221854
1343,0.0318521048
1344,0.0250985328
1345,0.019171433
1346,0.0168719271
1347,0.0448303092
298,0.0205629962
299,0.0544405704
300,0.0434418672
301,0.0318665588
302,0.0051620535
303,0.121923196
304,0.0557769793
305,0.0552728969
2851,0.0608824785
2852,0.1344669459
2853,0.0257870703
2854,0.0295580513
2855,0.0179805235
2856,0.0390696802
2857,0.027909915
2858,0.0310439098
1828,0.027951157
1829,0.0399827221
1830,0.0385463357
1831,0.0414559619
1832,0.0173935702
1833,0.016654457
1834,0.0228394661
1835,0.0256480588
801,0.0182981108
802,0.0509929841
803,0.0662331281
804,0.0041593264
805,0.0031451174
806,0.0157506439
807,0.0158625357
808,0.0157625886
3340,0.057056509
3341,0.0328666596
3342,0.0227115691
3343,0.0497166106
3344,0.0749742755
3345,0.0231518755
3346,0.025567122
3347,0.0248500379
2316,0.2553767505
2317,0.0345636699
2318,0.0412475134
2319,0.2880824811
2320,0.3884559487
2321,0.1231688066
2322,0.0284948397
2323,0.0493090176
1300,0.0280889311
1301,0.0173971764
1302,0.0531442183
1303,0.0243324848
1304,0.0317852018
1305,0.0946328922
1306,0.026819448
1307,0.0392536516
258,0.0256640092
259,0.0071865482
260,0.0306519764
261,0.0428836307
262,0.0573908297
263,0.0315401967
264,0.040940709
265,0.0258099466
2811,0.0195226749
2812,0.0261082219
2813,0.0423303197
2814,0.0064462998
2815,0.0242830731
2816,0.0263518787
2817,0.1121136236
2818,0.1260704927
1788,0.0590173343
1789,0.0509379484
1790,0.0045695739
1791,0.0241275037
1792,0.0110725278
1793,0.0053314223
1794,0.0079060138
1795,0.087407246
760,0.0043894767
761,0.0036476384
762,0.079356222
763,0.0462279629
764,0.0109175312
765,0.1447735402
766,0.068248505
767,0.0396966216
3300,0.9415525731
3301,0.1194403353
3302,0.0071431232
3303,0.0037897608
3304,0.0064035597
3305,0.0047175873
3306,0.1426588421
3307,0.0363327611
2276,0.2073140046
2277,0.0786779912
2278,0.2996294197
2279,0.0308176046
2280,0.03861709
2281,0.0404461564
2282,0.1716255822
2283,0.1701756489
1260,0.0050787716
1261,0.0644511685
1262,0.0254891185
1263,0.0396603214
1264,0.031120802
1265,0.0244661146
1266,0.0208232902
1267,0.0665797857
218,0.0095679869
219,0.0291902242
220,0.0552356435
221,0.0243792846
222,0.0293148746
223,0.0053347857
224,0.0284050119
225,0.0754655079
2771,0.1052436818
2772,0.0325873953
2773,0.0199658356
2774,0.0457110424
2775,0.026632147
2776,0.0326664554
2777,0.0241215798
2778,0.081559365
1748,0.0219804325
1749,0.0256247651
1750,0.1385590011
1751,0.0216477165
1752,0.0109480513
1753,0.0232344052
1754,0.0360154086
1755,0.0429016766
719,0.0383596131
720,0.0059107132
721,0.0081096705
722,0.003453665
723,0.0125513801
724,0.0570695468
725,0.0052968798
726,0.0465558084
3260,0.0371523738
3261,0.0194853193
3262,0.0394440556
3263,0.0504185537
3264,0.062765412
3265,0.0614713872
3266,0.100053327
3267,0.1140164987
2236,0.0250225772
2237,0.0367136852
2238,0.0163850703
2239,0.0187338558
2240,0.0833400048
2241,0.0573446559
2242,0.0569912028
2243,0.0235965403
1219,0.0276802982
1220,0.0187920895
1221,0.0578672378
1222,0.0042744697
1223,0.0259377574
1224,0.0372630151
1225,0.0519090575
1226,0.0690328297
178,0.0358262384
179,0.0479028402
180,0.0337985048
181,0.0294973148
182,0.031602985
183,0.0287850951
184,0.0370259018
185,0.0252699312
2731,0.0035563732
2732,0.15217995
2733,0.1067700815
2734,0.0327773703
2735,0.0433467716
2736,0.0043026067
2737,0.0461713161
2738,0.0184837377
1708,0.0298128517
1709,0.0930688316
1710,0.0285466166
1711,0.0218093249
1712,0.081957837
1713,0.0219696736
1714,0.0658516984
